"activty" "subjectId" "variable" "value"
"standing" 6 "meantimeGravityaccelerationstandarddev-Z" -0.937910223507692
"standing" 7 "meanfrequencyBodyBodyaccelerationJerkmagnitudemean" -0.553360009658182
"standing" 7 "meanfrequencyBodyBodyaccelerationJerkmagnitudestandarddev" -0.550683254908442
"standing" 7 "meanfrequencyBodyBodygyroscopeJerkmagnitudemean" -0.668879188156396
"standing" 7 "meanfrequencyBodyBodygyroscopeJerkmagnitudestandarddev" -0.668963362464935
"standing" 7 "meanfrequencyBodyBodygyroscopemagnitudemean" -0.628877272791136
"standing" 7 "meanfrequencyBodyBodygyroscopemagnitudestandarddev" -0.650923648207792
"standing" 7 "meanfrequencyBodyaccelerationJerkmean-X" -0.637521940243831
"standing" 7 "meanfrequencyBodyaccelerationJerkmean-Y" -0.641687333850227
"standing" 7 "meanfrequencyBodyaccelerationJerkmean-Z" -0.642515716574286
"standing" 7 "meanfrequencyBodyaccelerationJerkstandarddev-X" -0.626785744584416
"standing" 7 "meanfrequencyBodyaccelerationJerkstandarddev-Y" -0.62853163071948
"standing" 7 "meanfrequencyBodyaccelerationJerkstandarddev-Z" -0.684856438953896
"standing" 7 "meanfrequencyBodyaccelerationmagnitudemean" -0.518323878824675
"standing" 7 "meanfrequencyBodyaccelerationmagnitudestandarddev" -0.583819796092208
"standing" 7 "meanfrequencyBodyaccelerationmean-X" -0.593011288564935
"standing" 7 "meanfrequencyBodyaccelerationmean-Y" -0.563547785174026
"standing" 7 "meanfrequencyBodyaccelerationmean-Z" -0.531005941495552
"standing" 7 "meanfrequencyBodyaccelerationstandarddev-X" -0.572347541484091
"standing" 7 "meanfrequencyBodyaccelerationstandarddev-Y" -0.567046977262987
"standing" 7 "meanfrequencyBodyaccelerationstandarddev-Z" -0.460792123277305
"standing" 7 "meanfrequencyBodygyroscopemean-X" -0.643767578493507
"standing" 7 "meanfrequencyBodygyroscopemean-Y" -0.630419275006169
"standing" 7 "meanfrequencyBodygyroscopemean-Z" -0.655083354905844
"standing" 7 "meanfrequencyBodygyroscopestandarddev-X" -0.703883646896104
"standing" 7 "meanfrequencyBodygyroscopestandarddev-Y" -0.671161922837662
"standing" 7 "meanfrequencyBodygyroscopestandarddev-Z" -0.698949518905844
"standing" 7 "meantimeBodyaccelerationJerkmagnitudemean" -0.622815767680292
"standing" 7 "meantimeBodyaccelerationJerkmagnitudestandarddev" -0.550560230585714
"standing" 7 "meantimeBodyaccelerationJerkmean-X" 0.0831829573168831
"standing" 7 "meantimeBodyaccelerationJerkmean-Y" 0.00760909767418831
"standing" 7 "meantimeBodyaccelerationJerkmean-Z" -0.00791725696048701
"standing" 7 "meantimeBodyaccelerationJerkstandarddev-X" -0.615131377408279
"standing" 7 "meantimeBodyaccelerationJerkstandarddev-Y" -0.622997416262013
"standing" 7 "meantimeBodyaccelerationJerkstandarddev-Z" -0.664336860544416
"standing" 7 "meantimeBodyaccelerationmagnitudemean" -0.511312036747403
"standing" 7 "meantimeBodyaccelerationmagnitudestandarddev" -0.510669879158539
"standing" 7 "meantimeBodyaccelerationmean-X" 0.270211697814935
"standing" 7 "meantimeBodyaccelerationmean-Y" -0.0187904887668182
"standing" 7 "meantimeBodyaccelerationmean-Z" -0.112492375388312
"standing" 7 "meantimeBodyaccelerationstandarddev-X" -0.577518324748052
"standing" 7 "meantimeBodyaccelerationstandarddev-Y" -0.546403365345779
"standing" 7 "meantimeBodyaccelerationstandarddev-Z" -0.456473642256981
"standing" 7 "meantimeBodygyroscopeJerkmagnitudemean" -0.713191348337662
"standing" 7 "meantimeBodygyroscopeJerkmagnitudestandarddev" -0.658017844948377
"standing" 7 "meantimeBodygyroscopeJerkmean-X" -0.0942037376182662
"standing" 7 "meantimeBodygyroscopeJerkmean-Y" -0.0414401406082792
"standing" 7 "meantimeBodygyroscopeJerkmean-Z" -0.0610307928148701
"standing" 7 "meantimeBodygyroscopeJerkstandarddev-X" -0.701731200484416
"standing" 7 "meantimeBodygyroscopeJerkstandarddev-Y" -0.674920114957468
"standing" 7 "meantimeBodygyroscopeJerkstandarddev-Z" -0.750808705594156
"standing" 7 "meantimeBodygyroscopemagnitudemean" -0.581899897967532
"standing" 7 "meantimeBodygyroscopemagnitudestandarddev" -0.598670795839286
"standing" 7 "meantimeBodygyroscopemean-X" -0.0518716929407792
"standing" 7 "meantimeBodygyroscopemean-Y" -0.0646077113078896
"standing" 7 "meantimeBodygyroscopemean-Z" 0.0977671721406169
"standing" 7 "meantimeBodygyroscopestandarddev-X" -0.687155474097403
"standing" 7 "meantimeBodygyroscopestandarddev-Y" -0.652408657909091
"standing" 7 "meantimeBodygyroscopestandarddev-Z" -0.663340760331169
"standing" 7 "meantimeGravityaccelerationmagnitudemean" -0.511312036747403
"standing" 7 "meantimeGravityaccelerationmagnitudestandarddev" -0.510669879158539
"standing" 7 "meantimeGravityaccelerationmean-X" 0.681289120844156
"standing" 7 "meantimeGravityaccelerationmean-Y" -0.0420221452496753
"standing" 7 "meantimeGravityaccelerationmean-Z" 0.0342160711928604
"standing" 7 "meantimeGravityaccelerationstandarddev-X" -0.956538178587662
"standing" 7 "meantimeGravityaccelerationstandarddev-Y" -0.955312554090909
"standing" 7 "meantimeGravityaccelerationstandarddev-Z" -0.923304724090909
"standing" 8 "meanfrequencyBodyBodyaccelerationJerkmagnitudemean" -0.529244911130605
"standing" 8 "meanfrequencyBodyBodyaccelerationJerkmagnitudestandarddev" -0.618027414911032
"standing" 8 "meanfrequencyBodyBodygyroscopeJerkmagnitudemean" -0.70215621546726
"standing" 8 "meanfrequencyBodyBodygyroscopeJerkmagnitudestandarddev" -0.755717299964413
"standing" 8 "meanfrequencyBodyBodygyroscopemagnitudemean" -0.609984289180071
"standing" 8 "meanfrequencyBodyBodygyroscopemagnitudestandarddev" -0.636673891144128
"standing" 8 "meanfrequencyBodyaccelerationJerkmean-X" -0.59163500910605
"standing" 8 "meanfrequencyBodyaccelerationJerkmean-Y" -0.495906215569395
"standing" 8 "meanfrequencyBodyaccelerationJerkmean-Z" -0.644285802406762
"standing" 8 "meanfrequencyBodyaccelerationJerkstandarddev-X" -0.598546245236655
"standing" 8 "meanfrequencyBodyaccelerationJerkstandarddev-Y" -0.45636839585694
"standing" 8 "meanfrequencyBodyaccelerationJerkstandarddev-Z" -0.691480916950178
"standing" 8 "meanfrequencyBodyaccelerationmagnitudemean" -0.512106792856939
"standing" 8 "meanfrequencyBodyaccelerationmagnitudestandarddev" -0.651638076286121
"standing" 8 "meanfrequencyBodyaccelerationmean-X" -0.581831414648399
"standing" 8 "meanfrequencyBodyaccelerationmean-Y" -0.374944236206406
"standing" 8 "meanfrequencyBodyaccelerationmean-Z" -0.550979388719929
"standing" 8 "meanfrequencyBodyaccelerationstandarddev-X" -0.585343460535587
"standing" 8 "meanfrequencyBodyaccelerationstandarddev-Y" -0.378656458967972
"standing" 8 "meanfrequencyBodyaccelerationstandarddev-Z" -0.513206312959075
"standing" 8 "meanfrequencyBodygyroscopemean-X" -0.601382421248399
"standing" 8 "meanfrequencyBodygyroscopemean-Y" -0.575938482711388
"standing" 8 "meanfrequencyBodygyroscopemean-Z" -0.525562919047438
"standing" 8 "meanfrequencyBodygyroscopestandarddev-X" -0.675275353078292
"standing" 8 "meanfrequencyBodygyroscopestandarddev-Y" -0.573087292172598
"standing" 8 "meanfrequencyBodygyroscopestandarddev-Z" -0.553968587869751
"standing" 8 "meantimeBodyaccelerationJerkmagnitudemean" -0.534248616612028
"standing" 8 "meantimeBodyaccelerationJerkmagnitudestandarddev" -0.564471999961566
"standing" 8 "meantimeBodyaccelerationJerkmean-X" 0.084215745375516
"standing" 8 "meantimeBodyaccelerationJerkmean-Y" 0.000860301581786477
"standing" 8 "meantimeBodyaccelerationJerkmean-Z" -0.0196719912994306
"standing" 8 "meantimeBodyaccelerationJerkstandarddev-X" -0.575993073911744
"standing" 8 "meantimeBodyaccelerationJerkstandarddev-Y" -0.458724925167972
"standing" 8 "meantimeBodyaccelerationJerkstandarddev-Z" -0.66835678475516
"standing" 8 "meantimeBodyaccelerationmagnitudemean" -0.468522592843416
"standing" 8 "meantimeBodyaccelerationmagnitudestandarddev" -0.554038979266192
"standing" 8 "meantimeBodyaccelerationmean-X" 0.270759063295374
"standing" 8 "meantimeBodyaccelerationmean-Y" -0.0181894974688612
"standing" 8 "meantimeBodyaccelerationmean-Z" -0.106809623683986
"standing" 8 "meantimeBodyaccelerationstandarddev-X" -0.582958863017438
"standing" 8 "meantimeBodyaccelerationstandarddev-Y" -0.349383732046263
"standing" 8 "meantimeBodyaccelerationstandarddev-Z" -0.499472687913167
"standing" 8 "meantimeBodygyroscopeJerkmagnitudemean" -0.673625525658363
"standing" 8 "meantimeBodygyroscopeJerkmagnitudestandarddev" -0.715838385516014
"standing" 8 "meantimeBodygyroscopeJerkmean-X" -0.104969855200356
"standing" 8 "meantimeBodygyroscopeJerkmean-Y" -0.0400922240331673
"standing" 8 "meantimeBodygyroscopeJerkmean-Z" -0.0582887148366548
"standing" 8 "meantimeBodygyroscopeJerkstandarddev-X" -0.674984452240214
"standing" 8 "meantimeBodygyroscopeJerkstandarddev-Y" -0.683086930288968
"standing" 8 "meantimeBodygyroscopeJerkstandarddev-Z" -0.695970301754448
"standing" 8 "meantimeBodygyroscopemagnitudemean" -0.476214943826192
"standing" 8 "meantimeBodygyroscopemagnitudestandarddev" -0.581422885341281
"standing" 8 "meantimeBodygyroscopemean-X" 0.00359053897160142
"standing" 8 "meantimeBodygyroscopemean-Y" -0.091077509832669
"standing" 8 "meantimeBodygyroscopemean-Z" 0.0640867611561922
"standing" 8 "meantimeBodygyroscopestandarddev-X" -0.656219242281851
"standing" 8 "meantimeBodygyroscopestandarddev-Y" -0.570941237019217
"standing" 8 "meantimeBodygyroscopestandarddev-Z" -0.511392038012811
"standing" 8 "meantimeGravityaccelerationmagnitudemean" -0.468522592843416
"standing" 8 "meantimeGravityaccelerationmagnitudestandarddev" -0.554038979266192
"standing" 8 "meantimeGravityaccelerationmean-X" 0.647498175409253
"standing" 8 "meantimeGravityaccelerationmean-Y" 0.0303211113118861
"standing" 8 "meantimeGravityaccelerationmean-Z" 0.0836542406807936
"standing" 8 "meantimeGravityaccelerationstandarddev-X" -0.954256666035587
"standing" 8 "meantimeGravityaccelerationstandarddev-Y" -0.94844645047331
"standing" 8 "meantimeGravityaccelerationstandarddev-Z" -0.923180663601423
"standing" 11 "meanfrequencyBodyBodyaccelerationJerkmagnitudemean" -0.9533102
"standing" 11 "meanfrequencyBodyBodyaccelerationJerkmagnitudestandarddev" -0.94143881
"standing" 11 "meanfrequencyBodyBodygyroscopeJerkmagnitudemean" -0.9691224
"standing" 11 "meanfrequencyBodyBodygyroscopeJerkmagnitudestandarddev" -0.96594422
"standing" 11 "meanfrequencyBodyBodygyroscopemagnitudemean" -0.96315542
"standing" 11 "meanfrequencyBodyBodygyroscopemagnitudestandarddev" -0.96374543
"standing" 11 "meanfrequencyBodyaccelerationJerkmean-X" -0.95938966
"standing" 11 "meanfrequencyBodyaccelerationJerkmean-Y" -0.95221363
"standing" 11 "meanfrequencyBodyaccelerationJerkmean-Z" -0.97790638
"standing" 11 "meanfrequencyBodyaccelerationJerkstandarddev-X" -0.971903915
"standing" 11 "meanfrequencyBodyaccelerationJerkstandarddev-Y" -0.96597682
"standing" 11 "meanfrequencyBodyaccelerationJerkstandarddev-Z" -0.985830605
"standing" 11 "meanfrequencyBodyaccelerationmagnitudemean" -0.94635927
"standing" 11 "meanfrequencyBodyaccelerationmagnitudestandarddev" -0.95840264
"standing" 11 "meanfrequencyBodyaccelerationmean-X" -0.970229035
"standing" 11 "meanfrequencyBodyaccelerationmean-Y" -0.93244833
"standing" 11 "meanfrequencyBodyaccelerationmean-Z" -0.974745295
"standing" 11 "meanfrequencyBodyaccelerationstandarddev-X" -0.98532634
"standing" 11 "meanfrequencyBodyaccelerationstandarddev-Y" -0.94205434
"standing" 11 "meanfrequencyBodyaccelerationstandarddev-Z" -0.97532047
"standing" 11 "meanfrequencyBodygyroscopemean-X" -0.952866965
"standing" 11 "meanfrequencyBodygyroscopemean-Y" -0.98386241
"standing" 11 "meanfrequencyBodygyroscopemean-Z" -0.95627413
"standing" 11 "meanfrequencyBodygyroscopestandarddev-X" -0.970965055
"standing" 11 "meanfrequencyBodygyroscopestandarddev-Y" -0.990059995
"standing" 11 "meanfrequencyBodygyroscopestandarddev-Z" -0.962742385
"standing" 11 "meantimeBodyaccelerationJerkmagnitudemean" -0.977283
"standing" 11 "meantimeBodyaccelerationJerkmagnitudestandarddev" -0.948422915
"standing" 11 "meantimeBodyaccelerationJerkmean-X" 0.0850567935
"standing" 11 "meantimeBodyaccelerationJerkmean-Y" 0.0484157275
"standing" 11 "meantimeBodyaccelerationJerkmean-Z" -0.00655649775
"standing" 11 "meantimeBodyaccelerationJerkstandarddev-X" -0.963263105
"standing" 11 "meantimeBodyaccelerationJerkstandarddev-Y" -0.956429385
"standing" 11 "meantimeBodyaccelerationJerkstandarddev-Z" -0.98231109
"standing" 11 "meantimeBodyaccelerationmagnitudemean" -0.973018775
"standing" 11 "meantimeBodyaccelerationmagnitudestandarddev" -0.949595955
"standing" 11 "meantimeBodyaccelerationmean-X" 0.27285549
"standing" 11 "meantimeBodyaccelerationmean-Y" -0.0240660055
"standing" 11 "meantimeBodyaccelerationmean-Z" -0.10390072
"standing" 11 "meantimeBodyaccelerationstandarddev-X" -0.97988363
"standing" 11 "meantimeBodyaccelerationstandarddev-Y" -0.93647613
"standing" 11 "meantimeBodyaccelerationstandarddev-Z" -0.974387225
"standing" 11 "meantimeBodygyroscopeJerkmagnitudemean" -0.98485877
"standing" 11 "meantimeBodygyroscopeJerkmagnitudestandarddev" -0.9667386
"standing" 11 "meantimeBodygyroscopeJerkmean-X" -0.0838631045
"standing" 11 "meantimeBodygyroscopeJerkmean-Y" -0.036056577
"standing" 11 "meantimeBodygyroscopeJerkmean-Z" -0.033371406
"standing" 11 "meantimeBodygyroscopeJerkstandarddev-X" -0.961040155
"standing" 11 "meantimeBodygyroscopeJerkstandarddev-Y" -0.982815065
"standing" 11 "meantimeBodygyroscopeJerkstandarddev-Z" -0.97791635
"standing" 11 "meantimeBodygyroscopemagnitudemean" -0.935153045
"standing" 11 "meantimeBodygyroscopemagnitudestandarddev" -0.95915
"standing" 11 "meantimeBodygyroscopemean-X" -0.078305496
"standing" 11 "meantimeBodygyroscopemean-Y" -0.131501155
"standing" 11 "meantimeBodygyroscopemean-Z" 0.077268165
"standing" 11 "meantimeBodygyroscopestandarddev-X" -0.96647581
"standing" 11 "meantimeBodygyroscopestandarddev-Y" -0.987254135
"standing" 11 "meantimeBodygyroscopestandarddev-Z" -0.958296495
"standing" 11 "meantimeGravityaccelerationmagnitudemean" -0.973018775
"standing" 11 "meantimeGravityaccelerationmagnitudestandarddev" -0.949595955
"standing" 11 "meantimeGravityaccelerationmean-X" 0.93750413
"standing" 11 "meantimeGravityaccelerationmean-Y" -0.172343855
"standing" 11 "meantimeGravityaccelerationmean-Z" 0.22207886
"standing" 11 "meantimeGravityaccelerationstandarddev-X" -0.983119445
"standing" 11 "meantimeGravityaccelerationstandarddev-Y" -0.980201085
"standing" 11 "meantimeGravityaccelerationstandarddev-Z" -0.973580035
"walking" 26 "meanfrequencyBodyBodyaccelerationJerkmagnitudemean" -0.5958197088
"walking" 26 "meanfrequencyBodyBodyaccelerationJerkmagnitudestandarddev" -0.593618753297917
"walking" 26 "meanfrequencyBodyBodygyroscopeJerkmagnitudemean" -0.778216552125
"walking" 26 "meanfrequencyBodyBodygyroscopeJerkmagnitudestandarddev" -0.775587847875
"walking" 26 "meanfrequencyBodyBodygyroscopemagnitudemean" -0.709649170875
"walking" 26 "meanfrequencyBodyBodygyroscopemagnitudestandarddev" -0.727632661441667
"walking" 26 "meanfrequencyBodyaccelerationJerkmean-X" -0.617413920799583
"walking" 26 "meanfrequencyBodyaccelerationJerkmean-Y" -0.622662198304167
"walking" 26 "meanfrequencyBodyaccelerationJerkmean-Z" -0.724234254125
"walking" 26 "meanfrequencyBodyaccelerationJerkstandarddev-X" -0.612312219306667
"walking" 26 "meanfrequencyBodyaccelerationJerkstandarddev-Y" -0.598041970142917
"walking" 26 "meanfrequencyBodyaccelerationJerkstandarddev-Z" -0.744693438791667
"walking" 26 "meanfrequencyBodyaccelerationmagnitudemean" -0.52686664664625
"walking" 26 "meanfrequencyBodyaccelerationmagnitudestandarddev" -0.5803786237575
"walking" 26 "meanfrequencyBodyaccelerationmean-X" -0.55799366027375
"walking" 26 "meanfrequencyBodyaccelerationmean-Y" -0.512795660234167
"walking" 26 "meanfrequencyBodyaccelerationmean-Z" -0.663611710604167
"walking" 26 "meanfrequencyBodyaccelerationstandarddev-X" -0.503815829633333
"walking" 26 "meanfrequencyBodyaccelerationstandarddev-Y" -0.49156862359125
"walking" 26 "meanfrequencyBodyaccelerationstandarddev-Z" -0.65006412725
"walking" 26 "meanfrequencyBodygyroscopemean-X" -0.6240868380625
"walking" 26 "meanfrequencyBodygyroscopemean-Y" -0.7471717415
"walking" 26 "meanfrequencyBodygyroscopemean-Z" -0.6139758234625
"walking" 26 "meanfrequencyBodygyroscopestandarddev-X" -0.735076815266667
"walking" 26 "meanfrequencyBodygyroscopestandarddev-Y" -0.752889471541667
"walking" 26 "meanfrequencyBodygyroscopestandarddev-Z" -0.670254758541667
"walking" 26 "meantimeBodyaccelerationJerkmagnitudemean" -0.619742177958333
"walking" 26 "meantimeBodyaccelerationJerkmagnitudestandarddev" -0.593000353695
"walking" 26 "meantimeBodyaccelerationJerkmean-X" 0.0805271657941667
"walking" 26 "meantimeBodyaccelerationJerkmean-Y" 0.00483737169733333
"walking" 26 "meantimeBodyaccelerationJerkmean-Z" -0.00868948039375
"walking" 26 "meantimeBodyaccelerationJerkstandarddev-X" -0.596947612917917
"walking" 26 "meantimeBodyaccelerationJerkstandarddev-Y" -0.597802079064171
"walking" 26 "meantimeBodyaccelerationJerkstandarddev-Z" -0.734912477708333
"walking" 26 "meantimeBodyaccelerationmagnitudemean" -0.498099025207917
"walking" 26 "meantimeBodyaccelerationmagnitudestandarddev" -0.5117970759
"walking" 26 "meantimeBodyaccelerationmean-X" 0.27707186075
"walking" 26 "meantimeBodyaccelerationmean-Y" -0.0183906329089125
"walking" 26 "meantimeBodyaccelerationmean-Z" -0.110436054620833
"walking" 26 "meantimeBodyaccelerationstandarddev-X" -0.5177027062375
"walking" 26 "meantimeBodyaccelerationstandarddev-Y" -0.476096454437083
"walking" 26 "meantimeBodyaccelerationstandarddev-Z" -0.635776778583333
"walking" 26 "meantimeBodygyroscopeJerkmagnitudemean" -0.747518718416667
"walking" 26 "meantimeBodygyroscopeJerkmagnitudestandarddev" -0.770010727833333
"walking" 26 "meantimeBodygyroscopeJerkmean-X" -0.0971605398470833
"walking" 26 "meantimeBodygyroscopeJerkmean-Y" -0.0403053067809583
"walking" 26 "meantimeBodygyroscopeJerkmean-Z" -0.0542770612758333
"walking" 26 "meantimeBodygyroscopeJerkstandarddev-X" -0.660510248586667
"walking" 26 "meantimeBodygyroscopeJerkstandarddev-Y" -0.795595732708333
"walking" 26 "meantimeBodygyroscopeJerkstandarddev-Z" -0.717500807291667
"walking" 26 "meantimeBodygyroscopemagnitudemean" -0.616844952216667
"walking" 26 "meantimeBodygyroscopemagnitudestandarddev" -0.68787089535125
"walking" 26 "meantimeBodygyroscopemean-X" -0.0182291503854167
"walking" 26 "meantimeBodygyroscopemean-Y" -0.0837091090064167
"walking" 26 "meantimeBodygyroscopemean-Z" 0.086936252598125
"walking" 26 "meantimeBodygyroscopestandarddev-X" -0.7077521449125
"walking" 26 "meantimeBodygyroscopestandarddev-Y" -0.74917047575
"walking" 26 "meantimeBodygyroscopestandarddev-Z" -0.6300449195125
"walking" 26 "meantimeGravityaccelerationmagnitudemean" -0.498099025207917
"walking" 26 "meantimeGravityaccelerationmagnitudestandarddev" -0.5117970759
"walking" 26 "meantimeGravityaccelerationmean-X" 0.669997072625
"walking" 26 "meantimeGravityaccelerationmean-Y" 0.0628951108375
"walking" 26 "meantimeGravityaccelerationmean-Z" 0.194038950263333
"walking" 26 "meantimeGravityaccelerationstandarddev-X" -0.97018344
"walking" 26 "meantimeGravityaccelerationstandarddev-Y" -0.954373349845833
"walking" 26 "meantimeGravityaccelerationstandarddev-Z" -0.952050736541667
"walking" 27 "meanfrequencyBodyBodyaccelerationJerkmagnitudemean" -0.688572791044947
"walking" 27 "meanfrequencyBodyBodyaccelerationJerkmagnitudestandarddev" -0.707531366315426
"walking" 27 "meanfrequencyBodyBodygyroscopeJerkmagnitudemean" -0.837585999827128
"walking" 27 "meanfrequencyBodyBodygyroscopeJerkmagnitudestandarddev" -0.848260021656915
"walking" 27 "meanfrequencyBodyBodygyroscopemagnitudemean" -0.785953610106383
"walking" 27 "meanfrequencyBodyBodygyroscopemagnitudestandarddev" -0.777810418832447
"walking" 27 "meanfrequencyBodyaccelerationJerkmean-X" -0.714554678365692
"walking" 27 "meanfrequencyBodyaccelerationJerkmean-Y" -0.694509658473138
"walking" 27 "meanfrequencyBodyaccelerationJerkmean-Z" -0.76857445225266
"walking" 27 "meanfrequencyBodyaccelerationJerkstandarddev-X" -0.712857956529255
"walking" 27 "meanfrequencyBodyaccelerationJerkstandarddev-Y" -0.675744794384308
"walking" 27 "meanfrequencyBodyaccelerationJerkstandarddev-Z" -0.797303408218085
"walking" 27 "meanfrequencyBodyaccelerationmagnitudemean" -0.667185803946808
"walking" 27 "meanfrequencyBodyaccelerationmagnitudestandarddev" -0.734883056953989
"walking" 27 "meanfrequencyBodyaccelerationmean-X" -0.681454795855319
"walking" 27 "meanfrequencyBodyaccelerationmean-Y" -0.641267840429521
"walking" 27 "meanfrequencyBodyaccelerationmean-Z" -0.715482857547872
"walking" 27 "meanfrequencyBodyaccelerationstandarddev-X" -0.654659392263298
"walking" 27 "meanfrequencyBodyaccelerationstandarddev-Y" -0.649506674776596
"walking" 27 "meanfrequencyBodyaccelerationstandarddev-Z" -0.692130765962766
"walking" 27 "meanfrequencyBodygyroscopemean-X" -0.768505711292553
"walking" 27 "meanfrequencyBodygyroscopemean-Y" -0.795433953608777
"walking" 27 "meanfrequencyBodygyroscopemean-Z" -0.702788513114362
"walking" 27 "meanfrequencyBodygyroscopestandarddev-X" -0.806288410297872
"walking" 27 "meanfrequencyBodygyroscopestandarddev-Y" -0.808791849202128
"walking" 27 "meanfrequencyBodygyroscopestandarddev-Z" -0.697147299066489
"walking" 27 "meantimeBodyaccelerationJerkmagnitudemean" -0.70180744799867
"walking" 27 "meantimeBodyaccelerationJerkmagnitudestandarddev" -0.696003354282979
"walking" 27 "meantimeBodyaccelerationJerkmean-X" 0.0768320396617021
"walking" 27 "meantimeBodyaccelerationJerkmean-Y" 0.00617714992829521
"walking" 27 "meantimeBodyaccelerationJerkmean-Z" -0.00495000607441489
"walking" 27 "meantimeBodyaccelerationJerkstandarddev-X" -0.700549974357447
"walking" 27 "meantimeBodyaccelerationJerkstandarddev-Y" -0.674792293475665
"walking" 27 "meantimeBodyaccelerationJerkstandarddev-Z" -0.783632076781915
"walking" 27 "meantimeBodyaccelerationmagnitudemean" -0.627947737417819
"walking" 27 "meantimeBodyaccelerationmagnitudestandarddev" -0.677874152031915
"walking" 27 "meantimeBodyaccelerationmean-X" 0.277264567074468
"walking" 27 "meantimeBodyaccelerationmean-Y" -0.0167969215592152
"walking" 27 "meantimeBodyaccelerationmean-Z" -0.110848300413564
"walking" 27 "meantimeBodyaccelerationstandarddev-X" -0.660976085218085
"walking" 27 "meantimeBodyaccelerationstandarddev-Y" -0.630460488658511
"walking" 27 "meantimeBodyaccelerationstandarddev-Z" -0.68321532587766
"walking" 27 "meantimeBodygyroscopeJerkmagnitudemean" -0.823067662473404
"walking" 27 "meantimeBodygyroscopeJerkmagnitudestandarddev" -0.837212879564096
"walking" 27 "meantimeBodygyroscopeJerkmean-X" -0.0893066039356303
"walking" 27 "meantimeBodygyroscopeJerkmean-Y" -0.0450414487725798
"walking" 27 "meantimeBodygyroscopeJerkmean-Z" -0.0586254676047872
"walking" 27 "meantimeBodygyroscopeJerkstandarddev-X" -0.8210758325
"walking" 27 "meantimeBodygyroscopeJerkstandarddev-Y" -0.837320211489362
"walking" 27 "meantimeBodygyroscopeJerkstandarddev-Z" -0.782945588829787
"walking" 27 "meantimeBodygyroscopemagnitudemean" -0.694016019806117
"walking" 27 "meantimeBodygyroscopemagnitudestandarddev" -0.754713306440957
"walking" 27 "meantimeBodygyroscopemean-X" -0.0608887602789628
"walking" 27 "meantimeBodygyroscopemean-Y" -0.0552177945716489
"walking" 27 "meantimeBodygyroscopemean-Z" 0.108947089653191
"walking" 27 "meantimeBodygyroscopestandarddev-X" -0.795853557018617
"walking" 27 "meantimeBodygyroscopestandarddev-Y" -0.802048718989362
"walking" 27 "meantimeBodygyroscopestandarddev-Z" -0.674128512103723
"walking" 27 "meantimeGravityaccelerationmagnitudemean" -0.627947737417819
"walking" 27 "meantimeGravityaccelerationmagnitudestandarddev" -0.677874152031915
"walking" 27 "meantimeGravityaccelerationmean-X" 0.627230079867021
"walking" 27 "meantimeGravityaccelerationmean-Y" 0.032242387143617
"walking" 27 "meantimeGravityaccelerationmean-Z" 0.14116869604876
"walking" 27 "meantimeGravityaccelerationstandarddev-X" -0.974620173404255
"walking" 27 "meantimeGravityaccelerationstandarddev-Y" -0.972505174787234
"walking" 27 "meantimeGravityaccelerationstandarddev-Z" -0.959200394414894
"walking" 28 "meanfrequencyBodyBodyaccelerationJerkmagnitudemean" -0.675428720467801
"walking" 28 "meanfrequencyBodyBodyaccelerationJerkmagnitudestandarddev" -0.706415829342932
"walking" 28 "meanfrequencyBodyBodygyroscopeJerkmagnitudemean" -0.806882151753927
"walking" 28 "meanfrequencyBodyBodygyroscopeJerkmagnitudestandarddev" -0.818448508376963
"walking" 28 "meanfrequencyBodyBodygyroscopemagnitudemean" -0.73790809206911
"walking" 28 "meanfrequencyBodyBodygyroscopemagnitudestandarddev" -0.743784612693717
"walking" 28 "meanfrequencyBodyaccelerationJerkmean-X" -0.686723799059424
"walking" 28 "meanfrequencyBodyaccelerationJerkmean-Y" -0.670718095926963
"walking" 28 "meanfrequencyBodyaccelerationJerkmean-Z" -0.779061720358639
"walking" 28 "meanfrequencyBodyaccelerationJerkstandarddev-X" -0.704073382410995
"walking" 28 "meanfrequencyBodyaccelerationJerkstandarddev-Y" -0.654855915271466
"walking" 28 "meanfrequencyBodyaccelerationJerkstandarddev-Z" -0.821715494424084
"walking" 28 "meanfrequencyBodyaccelerationmagnitudemean" -0.628763247405236
"walking" 28 "meanfrequencyBodyaccelerationmagnitudestandarddev" -0.696993999667801
"walking" 28 "meanfrequencyBodyaccelerationmean-X" -0.654156519193717
"walking" 28 "meanfrequencyBodyaccelerationmean-Y" -0.584932500113874
"walking" 28 "meanfrequencyBodyaccelerationmean-Z" -0.715134474431937
"walking" 28 "meanfrequencyBodyaccelerationstandarddev-X" -0.647807192984293
"walking" 28 "meanfrequencyBodyaccelerationstandarddev-Y" -0.595110472615916
"walking" 28 "meanfrequencyBodyaccelerationstandarddev-Z" -0.695767279528796
"walking" 28 "meanfrequencyBodygyroscopemean-X" -0.674356656020942
"walking" 28 "meanfrequencyBodygyroscopemean-Y" -0.747067907931937
"walking" 28 "meanfrequencyBodygyroscopemean-Z" -0.673513886890838
"walking" 28 "meanfrequencyBodygyroscopestandarddev-X" -0.762030978010471
"walking" 28 "meanfrequencyBodygyroscopestandarddev-Y" -0.740819453429319
"walking" 28 "meanfrequencyBodygyroscopestandarddev-Z" -0.700291282881152
